,time,temp,hum,wind,weather,date
13,1:52 PM,70F,39%,15mph,Fair,2017-02-19
14,2:06 PM,70F,38%,10mph,Fair,2017-02-19
15,2:52 PM,71F,36%,14mph,Fair,2017-02-19
16,3:52 PM,71F,35%,15mph,Fair,2017-02-19
17,4:52 PM,70F,32%,17mph,Fair,2017-02-19
18,5:52 PM,67F,34%,16mph,Fair,2017-02-19
19,6:52 PM,64F,41%,8mph,Fair,2017-02-19
20,7:52 PM,63F,43%,9mph,Fair,2017-02-19
21,8:52 PM,61F,48%,9mph,Partly Cloudy,2017-02-19
22,9:52 PM,59F,53%,12mph,Partly Cloudy,2017-02-19
23,10:52 PM,58F,56%,8mph,Partly Cloudy,2017-02-19
24,11:52 PM,55F,62%,3mph,Mostly Cloudy,2017-02-19
0,12:52 AM,52F,69%,5mph,Mostly Cloudy,2017-02-20
1,1:52 AM,49F,77%,6mph,Mostly Cloudy,2017-02-20
2,2:52 AM,50F,74%,0mph,Fair,2017-02-20
3,3:52 AM,47F,83%,5mph,Fair,2017-02-20
4,4:52 AM,47F,83%,0mph,Fair,2017-02-20
5,5:52 AM,44F,89%,3mph,Fair,2017-02-20
6,6:52 AM,45F,90%,5mph,Fair,2017-02-20
7,7:52 AM,52F,74%,7mph,Fair,2017-02-20
8,8:52 AM,57F,59%,13mph,Fair,2017-02-20
9,9:52 AM,60F,49%,14mph,Fair,2017-02-20
10,10:52 AM,63F,40%,17mph,Partly Cloudy,2017-02-20
11,11:52 AM,64F,37%,12mph,Mostly Cloudy,2017-02-20
12,12:52 PM,65F,34%,12mph,Mostly Cloudy,2017-02-20
13,1:52 PM,67F,30%,10mph,Partly Cloudy,2017-02-20
14,2:52 PM,67F,28%,5mph,Partly Cloudy,2017-02-20
15,3:52 PM,68F,24%,9mph,Partly Cloudy,2017-02-20
16,4:52 PM,65F,27%,10mph,Partly Cloudy,2017-02-20
17,5:52 PM,59F,39%,9mph,Mostly Cloudy,2017-02-20
18,6:52 PM,57F,42%,7mph,Fair,2017-02-20
19,7:52 PM,55F,47%,6mph,Fair,2017-02-20
20,8:52 PM,53F,47%,0mph,Partly Cloudy,2017-02-20
21,9:52 PM,50F,46%,7mph,Partly Cloudy,2017-02-20
22,10:52 PM,50F,46%,8mph,Partly Cloudy,2017-02-20
23,11:52 PM,49F,46%,0mph,Cloudy,2017-02-20
0,12:52 AM,50F,38%,5mph,Cloudy,2017-02-21
1,1:52 AM,48F,39%,8mph,Mostly Cloudy,2017-02-21
2,2:52 AM,46F,39%,8mph,Cloudy,2017-02-21
3,3:52 AM,45F,46%,6mph,Cloudy,2017-02-21
4,4:52 AM,43F,47%,0mph,Cloudy,2017-02-21
5,5:52 AM,42F,51%,6mph,Cloudy,2017-02-21
6,6:52 AM,41F,57%,6mph,Mostly Cloudy,2017-02-21
7,7:52 AM,42F,55%,7mph,Cloudy,2017-02-21
8,8:52 AM,44F,53%,5mph,Cloudy,2017-02-21
9,9:52 AM,47F,50%,3mph,Cloudy,2017-02-21
10,10:52 AM,50F,46%,8mph,Cloudy,2017-02-21
11,11:52 AM,53F,41%,8mph,Cloudy,2017-02-21
12,12:52 PM,55F,37%,10mph,Cloudy,2017-02-21
13,1:52 PM,56F,37%,8mph,Cloudy,2017-02-21
14,2:52 PM,57F,39%,12mph,Cloudy,2017-02-21
15,3:52 PM,55F,43%,9mph,Mostly Cloudy,2017-02-21
16,4:52 PM,55F,45%,12mph,Cloudy,2017-02-21
17,5:52 PM,53F,50%,7mph,Cloudy,2017-02-21
18,6:52 PM,51F,56%,6mph,Cloudy,2017-02-21
19,7:52 PM,49F,66%,7mph,Mostly Cloudy,2017-02-21
20,8:52 PM,48F,71%,8mph,Mostly Cloudy,2017-02-21
21,9:52 PM,48F,71%,6mph,Mostly Cloudy,2017-02-21
22,10:52 PM,48F,71%,8mph,Cloudy,2017-02-21
23,11:52 PM,48F,71%,8mph,Cloudy,2017-02-21
0,12:52 AM,47F,74%,6mph,Cloudy,2017-02-22
1,1:52 AM,47F,77%,6mph,Cloudy,2017-02-22
2,2:52 AM,46F,79%,8mph,Cloudy,2017-02-22
3,3:52 AM,46F,79%,7mph,Cloudy,2017-02-22
4,4:52 AM,46F,83%,9mph,Cloudy,2017-02-22
5,5:52 AM,47F,80%,0mph,Cloudy,2017-02-22
6,6:52 AM,47F,80%,0mph,Light Rain,2017-02-22
7,7:52 AM,47F,83%,3mph,Cloudy,2017-02-22
8,8:52 AM,49F,80%,8mph,Cloudy,2017-02-22
9,9:52 AM,50F,80%,7mph,Cloudy,2017-02-22
10,10:52 AM,52F,77%,6mph,Cloudy,2017-02-22
11,11:52 AM,55F,69%,8mph,Cloudy,2017-02-22
12,12:52 PM,57F,64%,7mph,Cloudy,2017-02-22
13,1:52 PM,59F,62%,7mph,Cloudy,2017-02-22
14,2:52 PM,60F,64%,10mph,Cloudy,2017-02-22
15,3:52 PM,61F,62%,7mph,Cloudy,2017-02-22
16,4:52 PM,59F,69%,9mph,Cloudy,2017-02-22
17,5:52 PM,56F,75%,8mph,Mostly Cloudy,2017-02-22
18,6:52 PM,57F,72%,7mph,Mostly Cloudy,2017-02-22
19,7:52 PM,54F,80%,8mph,Cloudy,2017-02-22
20,8:52 PM,53F,86%,8mph,Mostly Cloudy,2017-02-22
21,9:52 PM,53F,89%,8mph,Mostly Cloudy,2017-02-22
22,10:52 PM,54F,93%,5mph,Cloudy,2017-02-22
23,11:52 PM,54F,93%,8mph,Cloudy,2017-02-22
0,12:52 AM,54F,97%,9mph,Cloudy,2017-02-23
1,1:16 AM,54F,97%,9mph,Cloudy,2017-02-23
2,1:52 AM,54F,97%,8mph,Cloudy,2017-02-23
3,2:00 AM,55F,93%,7mph,Cloudy,2017-02-23
4,2:28 AM,54F,97%,8mph,Cloudy,2017-02-23
5,2:52 AM,54F,97%,7mph,Cloudy,2017-02-23
6,3:52 AM,54F,97%,3mph,Mostly Cloudy,2017-02-23
7,4:52 AM,54F,97%,5mph,Mostly Cloudy,2017-02-23
8,5:52 AM,54F,97%,8mph,Mostly Cloudy,2017-02-23
9,6:04 AM,53F,96%,8mph,Mostly Cloudy,2017-02-23
10,6:52 AM,54F,97%,5mph,Mostly Cloudy,2017-02-23
11,7:52 AM,55F,96%,6mph,Partly Cloudy,2017-02-23
12,8:52 AM,59F,83%,8mph,Partly Cloudy,2017-02-23
13,9:52 AM,61F,78%,13mph,Partly Cloudy,2017-02-23
14,10:52 AM,64F,72%,12mph,Partly Cloudy,2017-02-23
15,11:52 AM,65F,70%,16mph,Partly Cloudy,2017-02-23
16,12:52 PM,68F,63%,13mph,Partly Cloudy,2017-02-23
17,1:52 PM,73F,53%,13mph,Partly Cloudy,2017-02-23
18,2:52 PM,72F,53%,17mph,Partly Cloudy,2017-02-23
19,3:52 PM,73F,51%,15mph,Partly Cloudy,2017-02-23
20,4:52 PM,73F,49%,13mph,Partly Cloudy,2017-02-23
21,5:52 PM,67F,61%,10mph,Partly Cloudy,2017-02-23
22,6:52 PM,65F,65%,12mph,Partly Cloudy,2017-02-23
23,7:52 PM,63F,67%,12mph,Partly Cloudy,2017-02-23
24,8:52 PM,63F,67%,10mph,Partly Cloudy,2017-02-23
25,9:52 PM,62F,70%,12mph,Partly Cloudy,2017-02-23
26,10:52 PM,60F,75%,9mph,Mostly Cloudy,2017-02-23
27,11:52 PM,60F,75%,12mph,Partly Cloudy,2017-02-23
0,12:52 AM,61F,72%,12mph,Fair,2017-02-24
1,1:52 AM,58F,81%,9mph,Partly Cloudy,2017-02-24
2,2:52 AM,56F,87%,6mph,Partly Cloudy,2017-02-24
3,3:52 AM,57F,87%,7mph,Fair,2017-02-24
4,4:52 AM,58F,84%,3mph,Fair,2017-02-24
5,5:52 AM,54F,97%,6mph,Fair,2017-02-24
6,6:11 AM,54F,93%,8mph,Fair,2017-02-24
7,6:52 AM,54F,97%,8mph,Mostly Cloudy,2017-02-24
8,7:52 AM,57F,93%,7mph,Partly Cloudy,2017-02-24
9,8:52 AM,60F,86%,7mph,Partly Cloudy,2017-02-24
10,9:52 AM,64F,75%,10mph,Partly Cloudy,2017-02-24
11,10:52 AM,69F,63%,14mph,Partly Cloudy,2017-02-24
12,11:52 AM,74F,53%,15mph,Mostly Cloudy,2017-02-24
13,12:52 PM,76F,46%,16mph,Mostly Cloudy,2017-02-24
14,1:52 PM,74F,52%,14mph,Mostly Cloudy,2017-02-24
15,2:52 PM,72F,53%,15mph,Mostly Cloudy,2017-02-24
16,3:52 PM,73F,51%,13mph,Mostly Cloudy,2017-02-24
17,4:52 PM,69F,57%,14mph,Mostly Cloudy,2017-02-24
18,5:52 PM,67F,61%,12mph,Partly Cloudy,2017-02-24
19,6:52 PM,68F,65%,15mph,Partly Cloudy,2017-02-24
20,7:52 PM,64F,75%,10mph,Partly Cloudy,2017-02-24
21,8:52 PM,62F,84%,10mph,Mostly Cloudy,2017-02-24
22,9:52 PM,61F,90%,9mph,Mostly Cloudy,2017-02-24
23,10:52 PM,61F,90%,10mph,Mostly Cloudy,2017-02-24
24,11:52 PM,62F,90%,12mph,Mostly Cloudy,2017-02-24
0,12:52 AM,61F,90%,13mph,Mostly Cloudy,2017-02-25
1,1:52 AM,59F,93%,12mph,Mostly Cloudy,2017-02-25
2,2:52 AM,59F,93%,12mph,Partly Cloudy,2017-02-25
3,3:52 AM,61F,90%,14mph,Fair,2017-02-25
4,4:52 AM,58F,93%,8mph,Partly Cloudy,2017-02-25
5,5:52 AM,58F,93%,10mph,Mostly Cloudy,2017-02-25
6,6:52 AM,59F,93%,14mph,Partly Cloudy,2017-02-25
7,7:52 AM,62F,86%,13mph,Mostly Cloudy,2017-02-25
8,8:52 AM,63F,84%,13mph,Mostly Cloudy,2017-02-25
9,9:52 AM,66F,75%,12mph,Mostly Cloudy,2017-02-25
10,10:52 AM,71F,66%,20mph,Mostly Cloudy,2017-02-25
11,11:52 AM,75F,57%,17mph,Mostly Cloudy,2017-02-25
12,12:52 PM,70F,63%,17mph,Mostly Cloudy,2017-02-25
13,1:52 PM,73F,57%,16mph,Cloudy,2017-02-25
14,2:18 PM,72F,64%,18mph,Light Rain,2017-02-25
15,2:39 PM,70F,68%,16mph,Light Rain,2017-02-25
16,2:52 PM,69F,73%,13mph,Thunder,2017-02-25
17,3:13 PM,65F,84%,18mph,Heavy T-Storm,2017-02-25
18,3:19 PM,65F,84%,26mph,T-Storm / Windy,2017-02-25
19,3:22 PM,62F,84%,25mph,Heavy T-Storm / Windy,2017-02-25
20,3:24 PM,59F,87%,23mph,Heavy T-Storm / Windy,2017-02-25
21,3:30 PM,57F,83%,21mph,Light Rain with Thunder,2017-02-25
22,3:52 PM,56F,80%,15mph,Thunder,2017-02-25
23,4:15 PM,56F,72%,16mph,Thunder in the Vicinity,2017-02-25
24,4:47 PM,57F,63%,10mph,Cloudy,2017-02-25
25,4:52 PM,57F,64%,15mph,Cloudy,2017-02-25
26,5:01 PM,57F,64%,18mph,Thunder in the Vicinity,2017-02-25
27,5:22 PM,57F,59%,16mph,Cloudy,2017-02-25
28,5:52 PM,56F,55%,15mph,Mostly Cloudy,2017-02-25
29,6:52 PM,55F,53%,10mph,Mostly Cloudy,2017-02-25
30,7:52 PM,55F,40%,14mph,Partly Cloudy,2017-02-25
31,8:52 PM,52F,41%,21mph,Cloudy / Windy,2017-02-25
32,9:52 PM,49F,38%,20mph,Partly Cloudy,2017-02-25
33,10:52 PM,46F,40%,23mph,Fair / Windy,2017-02-25
34,11:52 PM,44F,42%,14mph,Partly Cloudy,2017-02-25
0,12:52 AM,44F,43%,18mph,Mostly Cloudy,2017-02-26
1,1:52 AM,42F,47%,15mph,Cloudy,2017-02-26
2,2:52 AM,40F,47%,13mph,Mostly Cloudy,2017-02-26
3,3:52 AM,39F,46%,21mph,Mostly Cloudy / Windy,2017-02-26
4,4:52 AM,37F,46%,9mph,Partly Cloudy,2017-02-26
5,5:52 AM,37F,44%,17mph,Partly Cloudy,2017-02-26
6,6:52 AM,36F,44%,12mph,Partly Cloudy,2017-02-26
7,7:52 AM,37F,42%,12mph,Partly Cloudy,2017-02-26
8,8:52 AM,38F,41%,16mph,Partly Cloudy,2017-02-26
9,9:52 AM,40F,40%,16mph,Partly Cloudy,2017-02-26
10,10:52 AM,43F,38%,15mph,Partly Cloudy,2017-02-26
11,11:52 AM,42F,37%,10mph,Partly Cloudy,2017-02-26
12,12:52 PM,45F,34%,9mph,Fair,2017-02-26
13,1:52 PM,47F,32%,14mph,Partly Cloudy,2017-02-26
14,2:52 PM,48F,29%,17mph,Partly Cloudy,2017-02-26
15,3:52 PM,49F,28%,8mph,Fair,2017-02-26
16,4:52 PM,49F,28%,6mph,Fair,2017-02-26
17,5:52 PM,46F,34%,8mph,Fair,2017-02-26
18,6:52 PM,45F,34%,7mph,Fair,2017-02-26
19,7:52 PM,44F,40%,6mph,Fair,2017-02-26
20,8:52 PM,44F,45%,6mph,Fair,2017-02-26
21,9:52 PM,42F,47%,5mph,Fair,2017-02-26
22,10:52 PM,42F,45%,3mph,Fair,2017-02-26
23,11:52 PM,38F,62%,6mph,Fair,2017-02-26
0,12:52 AM,39F,60%,8mph,Fair,2017-02-27
1,1:52 AM,40F,65%,8mph,Fair,2017-02-27
2,2:52 AM,39F,62%,3mph,Fair,2017-02-27
3,3:52 AM,39F,65%,0mph,Fair,2017-02-27
4,4:52 AM,38F,68%,0mph,Fair,2017-02-27
5,5:52 AM,37F,82%,3mph,Mostly Cloudy,2017-02-27
6,6:52 AM,39F,82%,5mph,Mostly Cloudy,2017-02-27
7,7:52 AM,40F,83%,5mph,Cloudy,2017-02-27
8,8:52 AM,42F,73%,7mph,Cloudy,2017-02-27
9,9:52 AM,46F,68%,6mph,Cloudy,2017-02-27
10,10:52 AM,48F,56%,9mph,Cloudy,2017-02-27
11,11:52 AM,53F,31%,13mph,Cloudy,2017-02-27
12,12:52 PM,52F,32%,12mph,Cloudy,2017-02-27
13,1:52 PM,53F,38%,12mph,Cloudy,2017-02-27
14,2:52 PM,54F,33%,6mph,Cloudy,2017-02-27
15,3:52 PM,55F,35%,3mph,Cloudy,2017-02-27
16,4:52 PM,54F,45%,8mph,Cloudy,2017-02-27
17,5:52 PM,54F,38%,7mph,Cloudy,2017-02-27
18,6:52 PM,53F,47%,8mph,Mostly Cloudy,2017-02-27
19,7:52 PM,51F,56%,7mph,Cloudy,2017-02-27
20,8:52 PM,51F,59%,9mph,Cloudy,2017-02-27
21,9:52 PM,52F,54%,6mph,Cloudy,2017-02-27
22,10:52 PM,50F,57%,6mph,Cloudy,2017-02-27
23,11:52 PM,49F,56%,3mph,Mostly Cloudy,2017-02-27
0,12:52 AM,51F,52%,0mph,Mostly Cloudy,2017-02-28
1,1:52 AM,51F,54%,3mph,Cloudy,2017-02-28
2,2:52 AM,50F,59%,0mph,Cloudy,2017-02-28
3,3:52 AM,50F,54%,0mph,Mostly Cloudy,2017-02-28
4,4:52 AM,49F,61%,0mph,Cloudy,2017-02-28
5,5:52 AM,49F,71%,3mph,Cloudy,2017-02-28
6,6:52 AM,47F,71%,6mph,Partly Cloudy,2017-02-28
7,7:52 AM,50F,66%,5mph,Fair,2017-02-28
8,8:52 AM,53F,64%,0mph,Fair,2017-02-28
9,9:52 AM,56F,62%,7mph,Partly Cloudy,2017-02-28
10,10:52 AM,61F,56%,7mph,Mostly Cloudy,2017-02-28
11,11:52 AM,63F,54%,9mph,Mostly Cloudy,2017-02-28
12,12:52 PM,64F,56%,7mph,Cloudy,2017-02-28
13,1:52 PM,67F,52%,7mph,Cloudy,2017-02-28
14,2:52 PM,65F,58%,9mph,Cloudy,2017-02-28
15,3:52 PM,63F,65%,8mph,Cloudy,2017-02-28
16,4:52 PM,65F,61%,3mph,Cloudy,2017-02-28
17,5:52 PM,65F,65%,5mph,Light Rain,2017-02-28
18,6:52 PM,59F,90%,5mph,Rain,2017-02-28
19,7:52 PM,57F,96%,6mph,Light Rain,2017-02-28
20,8:52 PM,57F,100%,8mph,Light Rain,2017-02-28
21,9:52 PM,57F,100%,7mph,Light Rain,2017-02-28
22,10:52 PM,58F,97%,7mph,Light Rain,2017-02-28
23,11:25 PM,57F,96%,7mph,Light Rain,2017-02-28
24,11:31 PM,57F,96%,6mph,Light Rain,2017-02-28
25,11:52 PM,57F,96%,6mph,Light Rain,2017-02-28
0,12:52 AM,57F,96%,8mph,Light Rain,2017-03-01
1,1:52 AM,57F,96%,8mph,Cloudy,2017-03-01
2,2:42 AM,57F,100%,10mph,Cloudy,2017-03-01
3,2:52 AM,57F,100%,10mph,Cloudy,2017-03-01
4,3:16 AM,57F,100%,7mph,Cloudy,2017-03-01
5,3:52 AM,57F,100%,10mph,Cloudy,2017-03-01
6,4:15 AM,57F,100%,14mph,Cloudy,2017-03-01
7,4:52 AM,57F,100%,9mph,Cloudy,2017-03-01
8,5:29 AM,58F,97%,12mph,Cloudy,2017-03-01
9,5:52 AM,58F,97%,14mph,Cloudy,2017-03-01
10,6:52 AM,60F,93%,14mph,Cloudy,2017-03-01
11,7:52 AM,61F,90%,17mph,Cloudy,2017-03-01
12,8:52 AM,62F,90%,21mph,Cloudy / Windy,2017-03-01
13,9:52 AM,65F,84%,18mph,Cloudy,2017-03-01
14,10:52 AM,69F,75%,20mph,Cloudy,2017-03-01
15,11:52 AM,74F,66%,21mph,Mostly Cloudy / Windy,2017-03-01
16,12:52 PM,77F,52%,26mph,Cloudy / Windy,2017-03-01
17,1:30 PM,80F,45%,24mph,Cloudy / Windy,2017-03-01
18,1:49 PM,73F,61%,39mph,Light Rain / Windy,2017-03-01
19,1:52 PM,70F,71%,26mph,Heavy Rain / Windy,2017-03-01
20,1:54 PM,69F,75%,17mph,Heavy Rain,2017-03-01
21,2:00 PM,70F,73%,23mph,Cloudy / Windy,2017-03-01
22,2:52 PM,72F,48%,14mph,Cloudy,2017-03-01
23,3:52 PM,69F,58%,20mph,Light Rain,2017-03-01
24,4:52 PM,69F,53%,23mph,Mostly Cloudy / Windy,2017-03-01
25,5:52 PM,69F,53%,23mph,Cloudy / Windy,2017-03-01
26,6:52 PM,67F,61%,20mph,Cloudy,2017-03-01
27,7:52 PM,65F,65%,21mph,Cloudy / Windy,2017-03-01
28,8:52 PM,64F,70%,20mph,Cloudy,2017-03-01
29,9:52 PM,63F,72%,16mph,Cloudy,2017-03-01
30,10:52 PM,63F,72%,21mph,Cloudy / Windy,2017-03-01
31,11:52 PM,62F,78%,14mph,Cloudy,2017-03-01
0,12:52 AM,62F,78%,10mph,Light Rain,2017-03-02
1,1:52 AM,60F,41%,16mph,Cloudy,2017-03-02
2,2:15 AM,58F,42%,20mph,Cloudy,2017-03-02
3,2:52 AM,54F,35%,28mph,Partly Cloudy / Windy,2017-03-02
4,3:52 AM,51F,32%,24mph,Fair / Windy,2017-03-02
5,4:52 AM,50F,35%,17mph,Fair,2017-03-02
6,5:52 AM,49F,33%,15mph,Fair,2017-03-02
7,6:52 AM,47F,37%,21mph,Fair / Windy,2017-03-02
8,7:52 AM,47F,39%,18mph,Fair,2017-03-02
9,8:52 AM,48F,39%,13mph,Partly Cloudy,2017-03-02
10,9:52 AM,47F,39%,22mph,Partly Cloudy / Windy,2017-03-02
11,10:52 AM,47F,39%,28mph,Mostly Cloudy / Windy,2017-03-02
12,11:52 AM,49F,36%,23mph,Mostly Cloudy / Windy,2017-03-02
13,12:52 PM,50F,33%,22mph,Partly Cloudy / Windy,2017-03-02
14,1:52 PM,51F,33%,13mph,Partly Cloudy,2017-03-02
15,2:52 PM,50F,32%,21mph,Partly Cloudy / Windy,2017-03-02
16,3:52 PM,50F,29%,21mph,Fair / Windy,2017-03-02
17,4:52 PM,50F,29%,15mph,Fair,2017-03-02
18,5:52 PM,47F,32%,20mph,Fair,2017-03-02
19,6:52 PM,46F,31%,16mph,Fair,2017-03-02
20,7:52 PM,45F,34%,13mph,Fair,2017-03-02
21,8:52 PM,44F,38%,16mph,Mostly Cloudy,2017-03-02
22,9:15 PM,43F,42%,14mph,Mostly Cloudy,2017-03-02
23,9:52 PM,42F,47%,16mph,Mostly Cloudy,2017-03-02
24,10:52 PM,41F,49%,15mph,Fair,2017-03-02
25,11:52 PM,40F,49%,9mph,Fair,2017-03-02
0,12:52 AM,39F,50%,6mph,Mostly Cloudy,2017-03-03
1,1:52 AM,40F,51%,10mph,Mostly Cloudy,2017-03-03
2,2:52 AM,40F,49%,16mph,Mostly Cloudy,2017-03-03
3,3:52 AM,39F,50%,10mph,Partly Cloudy,2017-03-03
4,4:13 AM,39F,55%,23mph,Light Snow / Windy,2017-03-03
5,4:26 AM,36F,76%,21mph,Light Snow / Windy,2017-03-03
6,4:40 AM,34F,82%,17mph,Light Snow,2017-03-03
7,4:52 AM,34F,79%,10mph,Mostly Cloudy,2017-03-03
8,5:52 AM,34F,73%,13mph,Light Snow,2017-03-03
9,6:02 AM,34F,75%,17mph,Light Snow,2017-03-03
10,6:17 AM,34F,75%,7mph,Light Snow,2017-03-03
11,6:31 AM,35F,70%,7mph,Mostly Cloudy,2017-03-03
12,6:52 AM,35F,67%,7mph,Mostly Cloudy,2017-03-03
13,7:52 AM,36F,59%,8mph,Mostly Cloudy,2017-03-03
14,8:52 AM,39F,55%,14mph,Mostly Cloudy,2017-03-03
15,9:52 AM,39F,46%,13mph,Mostly Cloudy,2017-03-03
16,10:52 AM,40F,41%,15mph,Mostly Cloudy,2017-03-03
17,11:52 AM,42F,37%,17mph,Mostly Cloudy,2017-03-03
18,12:52 PM,42F,37%,22mph,Mostly Cloudy / Windy,2017-03-03
19,1:52 PM,43F,22%,28mph,Partly Cloudy / Windy,2017-03-03
20,2:52 PM,43F,22%,17mph,Mostly Cloudy,2017-03-03
21,3:52 PM,43F,23%,21mph,Partly Cloudy / Windy,2017-03-03
22,4:52 PM,40F,27%,16mph,Partly Cloudy,2017-03-03
23,5:52 PM,39F,30%,21mph,Partly Cloudy / Windy,2017-03-03
24,6:52 PM,38F,39%,18mph,Mostly Cloudy,2017-03-03
25,7:52 PM,36F,43%,14mph,Partly Cloudy,2017-03-03
26,8:52 PM,35F,44%,13mph,Fair,2017-03-03
27,9:25 PM,34F,46%,10mph,Partly Cloudy,2017-03-03
28,9:52 PM,33F,46%,17mph,Fair,2017-03-03
29,10:52 PM,32F,45%,14mph,Mostly Cloudy,2017-03-03
30,11:52 PM,31F,43%,12mph,Fair,2017-03-03
0,12:52 AM,30F,45%,12mph,Fair,2017-03-04
1,1:52 AM,30F,43%,12mph,Partly Cloudy,2017-03-04
2,2:52 AM,28F,47%,7mph,Cloudy,2017-03-04
3,3:52 AM,28F,45%,6mph,Partly Cloudy,2017-03-04
4,4:52 AM,28F,45%,3mph,Partly Cloudy,2017-03-04
5,5:52 AM,27F,56%,5mph,Fair,2017-03-04
6,6:52 AM,26F,58%,6mph,Fair,2017-03-04
7,7:52 AM,31F,47%,7mph,Fair,2017-03-04
8,8:52 AM,34F,40%,10mph,Fair,2017-03-04
9,9:52 AM,36F,33%,14mph,Fair,2017-03-04
10,10:52 AM,37F,31%,15mph,Fair,2017-03-04
11,11:52 AM,39F,29%,13mph,Fair,2017-03-04
12,12:52 PM,41F,26%,22mph,Partly Cloudy / Windy,2017-03-04
13,1:52 PM,42F,26%,15mph,Fair,2017-03-04
14,2:52 PM,43F,24%,21mph,Fair / Windy,2017-03-04
15,3:52 PM,43F,23%,20mph,Fair,2017-03-04
16,4:52 PM,42F,23%,16mph,Fair,2017-03-04
17,5:52 PM,40F,26%,14mph,Fair,2017-03-04
18,6:52 PM,38F,29%,10mph,Fair,2017-03-04
19,7:52 PM,36F,34%,14mph,Fair,2017-03-04
20,8:52 PM,35F,35%,16mph,Fair,2017-03-04
21,9:52 PM,34F,35%,14mph,Fair,2017-03-04
22,10:52 PM,33F,35%,13mph,Fair,2017-03-04
23,11:52 PM,32F,38%,15mph,Fair,2017-03-04
0,12:52 AM,31F,35%,15mph,Fair,2017-03-05
1,1:52 AM,30F,38%,15mph,Fair,2017-03-05
2,2:52 AM,28F,39%,15mph,Fair,2017-03-05
3,3:52 AM,26F,44%,13mph,Fair,2017-03-05
4,4:52 AM,24F,42%,12mph,Fair,2017-03-05
5,5:52 AM,24F,40%,13mph,Fair,2017-03-05
6,6:52 AM,23F,39%,14mph,Fair,2017-03-05
7,7:52 AM,24F,34%,12mph,Fair,2017-03-05
8,8:52 AM,26F,27%,6mph,Fair,2017-03-05
9,9:52 AM,28F,26%,5mph,Fair,2017-03-05
10,10:52 AM,30F,25%,5mph,Partly Cloudy,2017-03-05
11,11:52 AM,32F,24%,5mph,Fair,2017-03-05
12,12:52 PM,35F,20%,3mph,Fair,2017-03-05
13,1:52 PM,36F,20%,5mph,Fair,2017-03-05
14,2:52 PM,38F,18%,6mph,Fair,2017-03-05
15,3:52 PM,39F,17%,3mph,Fair,2017-03-05
16,4:52 PM,39F,18%,3mph,Fair,2017-03-05
17,5:52 PM,38F,21%,6mph,Partly Cloudy,2017-03-05
18,6:52 PM,37F,22%,7mph,Partly Cloudy,2017-03-05
19,7:52 PM,36F,24%,6mph,Partly Cloudy,2017-03-05
20,8:52 PM,38F,25%,3mph,Partly Cloudy,2017-03-05
21,9:52 PM,35F,39%,3mph,Partly Cloudy,2017-03-05
22,10:52 PM,33F,42%,6mph,Mostly Cloudy,2017-03-05
23,11:52 PM,33F,40%,5mph,Mostly Cloudy,2017-03-05
0,12:52 AM,34F,38%,6mph,Mostly Cloudy,2017-03-06
1,1:52 AM,33F,50%,5mph,Mostly Cloudy,2017-03-06
2,2:52 AM,33F,59%,5mph,Mostly Cloudy,2017-03-06
3,3:52 AM,34F,61%,6mph,Cloudy,2017-03-06
4,4:52 AM,34F,67%,5mph,Cloudy,2017-03-06
5,5:52 AM,34F,64%,6mph,Mostly Cloudy,2017-03-06
6,6:52 AM,35F,61%,10mph,Mostly Cloudy,2017-03-06
7,7:52 AM,36F,59%,6mph,Mostly Cloudy,2017-03-06
8,8:52 AM,38F,60%,8mph,Partly Cloudy,2017-03-06
9,9:52 AM,42F,53%,9mph,Mostly Cloudy,2017-03-06
10,10:52 AM,45F,49%,8mph,Mostly Cloudy,2017-03-06
11,11:52 AM,49F,43%,8mph,Partly Cloudy,2017-03-06
12,12:52 PM,52F,38%,7mph,Partly Cloudy,2017-03-06
13,1:52 PM,52F,43%,8mph,Mostly Cloudy,2017-03-06
14,2:52 PM,53F,40%,9mph,Mostly Cloudy,2017-03-06
15,3:52 PM,53F,41%,6mph,Cloudy,2017-03-06
16,4:52 PM,53F,43%,5mph,Cloudy,2017-03-06
17,5:52 PM,54F,40%,0mph,Cloudy,2017-03-06
18,6:52 PM,50F,63%,7mph,Cloudy,2017-03-06
19,7:52 PM,50F,63%,7mph,Cloudy,2017-03-06
20,8:52 PM,49F,66%,7mph,Cloudy,2017-03-06
21,9:52 PM,48F,68%,6mph,Cloudy,2017-03-06
22,10:52 PM,48F,68%,5mph,Cloudy,2017-03-06
23,11:52 PM,48F,71%,6mph,Cloudy,2017-03-06
0,12:52 AM,47F,74%,5mph,Cloudy,2017-03-07
1,1:52 AM,47F,80%,3mph,Cloudy,2017-03-07
2,2:52 AM,48F,74%,0mph,Cloudy,2017-03-07
3,3:52 AM,48F,77%,0mph,Cloudy,2017-03-07
4,4:52 AM,48F,77%,0mph,Cloudy,2017-03-07
5,5:52 AM,50F,74%,6mph,Cloudy,2017-03-07
6,6:52 AM,53F,74%,9mph,Light Rain,2017-03-07
7,7:52 AM,53F,74%,8mph,Cloudy,2017-03-07
8,8:52 AM,54F,72%,10mph,Cloudy,2017-03-07
9,9:52 AM,57F,67%,13mph,Cloudy,2017-03-07
10,10:52 AM,65F,56%,17mph,Cloudy,2017-03-07
